,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Wests Tigers vs Roosters,2014
1,Conversion-Made,James Maloney,,,4-48,Roosters,79:16,Wests Tigers vs Roosters,2014
2,Try,Mitchell Pearce,,,4-46,Roosters,77:50,Wests Tigers vs Roosters,2014
3,Linebreak,Mitchell Pearce,,,,Roosters,77:48,Wests Tigers vs Roosters,2014
4,Penalty - Dangerous Tackle,Jack Buchanan,,,,Wests Tigers,76:58,Wests Tigers vs Roosters,2014
5,Line Dropout,James Maloney,,,,Roosters,75:35,Wests Tigers vs Roosters,2014
6,Line Dropout,James Maloney,,,,Roosters,74:16,Wests Tigers vs Roosters,2014
7,Conversion-Missed,Cory Paterson,,,,Wests Tigers,70:05,Wests Tigers vs Roosters,2014
8,Try,Jy Hitchcox,,,4-42,Wests Tigers,68:54,Wests Tigers vs Roosters,2014
9,Linebreak,Jy Hitchcox,,,,Wests Tigers,68:54,Wests Tigers vs Roosters,2014
10,Penalty - Hand in the Ruck,Shaun Kenny-Dowall,,,,Roosters,68:07,Wests Tigers vs Roosters,2014
11,Conversion-Made,James Maloney,,,0-42,Roosters,65:05,Wests Tigers vs Roosters,2014
12,Try,Daniel Tupou,,,0-40,Roosters,63:34,Wests Tigers vs Roosters,2014
13,Linebreak,Daniel Tupou,,,,Roosters,63:31,Wests Tigers vs Roosters,2014
14,Tigers Interchange - Sin Bin Return,Jy Hitchcox,,,,Wests,63:30,Wests Tigers vs Roosters,2014
15,Conversion-Missed,James Maloney,,,,Roosters,62:10,Wests Tigers vs Roosters,2014
16,Try,Shaun Kenny-Dowall,,,0-36,Roosters,60:42,Wests Tigers vs Roosters,2014
17,Linebreak,Shaun Kenny-Dowall,,,,Roosters,60:41,Wests Tigers vs Roosters,2014
18,Linebreak,Roger Tuivasa-Sheck,,,,Roosters,60:31,Wests Tigers vs Roosters,2014
19,Conversion-Made,James Maloney,,,0-32,Roosters,59:21,Wests Tigers vs Roosters,2014
20,Try,Jared Waerea-Hargreaves,,,0-30,Roosters,58:07,Wests Tigers vs Roosters,2014
21,Linebreak,James Maloney,,,,Roosters,55:40,Wests Tigers vs Roosters,2014
22,Kick Bomb,Luke Brooks,,,,Wests Tigers,55:18,Wests Tigers vs Roosters,2014
23,Tigers Interchange - Sin Bin Return,Blake Austin,,,,Wests,53:15,Wests Tigers vs Roosters,2014
24,Conversion-Made,James Maloney,,,0-26,Roosters,50:58,Wests Tigers vs Roosters,2014
25,Try,Anthony Minichiello,,,0-24,Roosters,49:36,Wests Tigers vs Roosters,2014
26,Linebreak,Aidan Guerra,,,,Roosters,49:31,Wests Tigers vs Roosters,2014
27,Conversion-Made,James Maloney,,,0-20,Roosters,48:18,Wests Tigers vs Roosters,2014
28,Try,Anthony Minichiello,,,0-18,Roosters,46:58,Wests Tigers vs Roosters,2014
29,Linebreak,Shaun Kenny-Dowall,,,,Roosters,46:53,Wests Tigers vs Roosters,2014
30,Conversion-Made,James Maloney,,,0-14,Roosters,44:22,Wests Tigers vs Roosters,2014
31,Try,Sam Moa,,,0-12,Roosters,43:23,Wests Tigers vs Roosters,2014
32,Linebreak,Sam Moa,,,,Roosters,43:21,Wests Tigers vs Roosters,2014
33,Penalty - Offside inside 10m,Martin Taupau,,,,Wests Tigers,42:52,Wests Tigers vs Roosters,2014
34,Line Dropout,Luke Brooks,,,,Wests Tigers,42:35,Wests Tigers vs Roosters,2014
35,40/20 Kick,Luke Brooks,,,,Wests Tigers,34:34,Wests Tigers vs Roosters,2014
36,Interchange - Sin Bin Return,Daniel Tupou,,,,Roosters,33:51,Wests Tigers vs Roosters,2014
37,Interchange - Sin Bin Return,Kane Evans,,,,Roosters,31:29,Wests Tigers vs Roosters,2014
38,Tigers Interchange - Sin Bin Return,Mitchell Moses,,,,Wests,30:58,Wests Tigers vs Roosters,2014
39,Penalty - Slow Peel,Sauaso Sue,,,,Wests Tigers,26:45,Wests Tigers vs Roosters,2014
40,Penalty - Working on the Ground,Martin Taupau,,,,Wests Tigers,24:19,Wests Tigers vs Roosters,2014
41,Penalty Shot-Made,James Maloney,,,0-8,Roosters,23:23,Wests Tigers vs Roosters,2014
42,Penalty - Offside inside 10m,Aaron Woods,,,,Wests Tigers,21:54,Wests Tigers vs Roosters,2014
43,Interchange - Sin Bin Return,Roger Tuivasa-Sheck,,,,Roosters,20:40,Wests Tigers vs Roosters,2014
44,Tigers Interchange - Sin Bin Return,Kurtis Rowe,,,,Wests,19:18,Wests Tigers vs Roosters,2014
45,Tigers Interchange - Sin Bin Return,Jy Hitchcox,,,,Wests,14:40,Wests Tigers vs Roosters,2014
46,On Report,Boyd Cordner,,,,Roosters,11:49,Wests Tigers vs Roosters,2014
47,Penalty - Dangerous Tackle,Boyd Cordner,,,,Roosters,11:44,Wests Tigers vs Roosters,2014
48,Tigers Interchange - Sin Bin Return,Curtis Sironen,,,,Wests,10:17,Wests Tigers vs Roosters,2014
49,Penalty - Slow Peel,Jared Waerea-Hargreaves,,,,Roosters,09:31,Wests Tigers vs Roosters,2014
50,Line Dropout,James Maloney,,,,Roosters,09:15,Wests Tigers vs Roosters,2014
51,Penalty - Flop,Dylan Napa,,,,Roosters,07:13,Wests Tigers vs Roosters,2014
52,Interchange - Sin Bin Return,Frank-Paul Nuuausala,,,,Roosters,06:43,Wests Tigers vs Roosters,2014
53,Kick Bomb,James Maloney,,,,Roosters,06:38,Wests Tigers vs Roosters,2014
54,Conversion-Made,James Maloney,,,0-6,Roosters,03:44,Wests Tigers vs Roosters,2014
55,Try,Michael Jennings,,,0-4,Roosters,02:17,Wests Tigers vs Roosters,2014
56,Tigers Interchange - Sin Bin Return,Keith Galloway,,,,Wests,01:16,Wests Tigers vs Roosters,2014
57,KICK OFF,,,,,,00:00,Wests Tigers vs Roosters,2014
